ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
561,20130623,20130705,20130630,11108,1,6,9,SO60747,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
222,20130623,20130705,20130630,11108,1,6,9,SO60747,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
568,20130623,20130705,20130630,26581,1,100,1,SO60748,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
225,20130623,20130705,20130630,26581,1,100,1,SO60748,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
225,20130623,20130705,20130630,26600,1,100,4,SO60749,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
572,20130623,20130705,20130630,26600,1,100,4,SO60749,2,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
569,20130623,20130705,20130630,26608,1,100,4,SO60750,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
479,20130623,20130705,20130630,26608,1,100,4,SO60750,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
477,20130623,20130705,20130630,26608,1,100,4,SO60750,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
489,20130623,20130705,20130630,26608,1,100,4,SO60750,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
569,20130623,20130705,20130630,26513,1,100,1,SO60751,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
222,20130623,20130705,20130630,26513,1,100,1,SO60751,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
562,20130623,20130705,20130630,25623,1,100,1,SO60752,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
479,20130623,20130705,20130630,25623,1,100,1,SO60752,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
477,20130623,20130705,20130630,25623,1,100,1,SO60752,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
605,20130623,20130705,20130630,22295,1,100,4,SO60753,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
538,20130623,20130705,20130630,22295,1,100,4,SO60753,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
529,20130623,20130705,20130630,22295,1,100,4,SO60753,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
217,20130623,20130705,20130630,22295,1,100,4,SO60753,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
386,20130623,20130705,20130630,20194,1,100,4,SO60754,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
488,20130623,20130705,20130630,20194,1,100,4,SO60754,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
388,20130623,20130705,20130630,20197,1,100,1,SO60755,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
539,20130623,20130705,20130630,20197,1,100,1,SO60755,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
390,20130623,20130705,20130630,20291,1,100,4,SO60756,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
539,20130623,20130705,20130630,20291,1,100,4,SO60756,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
529,20130623,20130705,20130630,20291,1,100,4,SO60756,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
480,20130623,20130705,20130630,20291,1,100,4,SO60756,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
605,20130623,20130705,20130630,22644,1,100,8,SO60757,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
473,20130623,20130705,20130630,22644,1,100,8,SO60757,2,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
606,20130623,20130705,20130630,26866,2,98,10,SO60758,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
529,20130623,20130705,20130630,26866,1,98,10,SO60758,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
538,20130623,20130705,20130630,26866,1,98,10,SO60758,3,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
234,20130623,20130705,20130630,26866,1,98,10,SO60758,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
606,20130623,20130705,20130630,26890,1,98,10,SO60759,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
477,20130623,20130705,20130630,26890,1,98,10,SO60759,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
479,20130623,20130705,20130630,26890,1,98,10,SO60759,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
217,20130623,20130705,20130630,26890,1,98,10,SO60759,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
573,20130623,20130705,20130630,25734,1,100,8,SO60760,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
577,20130623,20130705,20130630,14218,1,6,9,SO60761,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
541,20130623,20130705,20130630,14218,1,6,9,SO60761,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
530,20130623,20130705,20130630,14218,1,6,9,SO60761,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
214,20130623,20130705,20130630,14218,1,6,9,SO60761,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
566,20130623,20130705,20130630,14012,1,6,9,SO60762,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
222,20130623,20130705,20130630,14012,1,6,9,SO60762,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
568,20130623,20130705,20130630,14287,2,6,9,SO60763,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
562,20130623,20130705,20130630,11080,1,6,9,SO60764,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
222,20130623,20130705,20130630,11080,1,6,9,SO60764,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
231,20130623,20130705,20130630,11080,1,6,9,SO60764,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NA,NA,2013-06-23T00:00:00.0000000,2013-07-05T00:00:00.0000000,2013-06-30T00:00:00.0000000
363,20130624,20130706,20130701,14713,1,100,8,SO60765,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
478,20130624,20130706,20130701,14713,1,100,8,SO60765,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
357,20130624,20130706,20130701,12473,1,98,10,SO60766,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
478,20130624,20130706,20130701,12473,1,98,10,SO60766,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
359,20130624,20130706,20130701,12332,1,100,7,SO60767,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
478,20130624,20130706,20130701,12332,1,100,7,SO60767,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
477,20130624,20130706,20130701,12332,1,100,7,SO60767,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
539,20130624,20130706,20130701,14860,1,6,9,SO60768,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
480,20130624,20130706,20130701,14860,1,6,9,SO60768,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
478,20130624,20130706,20130701,15235,1,6,9,SO60769,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
487,20130624,20130706,20130701,15235,1,6,9,SO60769,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
484,20130624,20130706,20130701,15235,1,6,9,SO60769,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
478,20130624,20130706,20130701,24267,1,6,9,SO60770,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
477,20130624,20130706,20130701,24267,1,6,9,SO60770,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
484,20130624,20130706,20130701,24267,1,6,9,SO60770,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
237,20130624,20130706,20130701,11366,1,6,9,SO60771,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
484,20130624,20130706,20130701,11121,1,6,9,SO60772,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
374,20130624,20130706,20130701,24852,1,98,10,SO60773,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
479,20130624,20130706,20130701,24852,1,98,10,SO60773,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
477,20130624,20130706,20130701,24852,1,98,10,SO60773,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
583,20130624,20130706,20130701,25307,1,100,8,SO60774,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
237,20130624,20130706,20130701,25307,1,100,8,SO60774,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
225,20130624,20130706,20130701,25307,1,100,8,SO60774,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
597,20130624,20130706,20130701,17795,1,98,10,SO60775,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
587,20130624,20130706,20130701,13836,1,100,8,SO60776,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
536,20130624,20130706,20130701,13836,1,100,8,SO60776,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
480,20130624,20130706,20130701,13836,1,100,8,SO60776,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
589,20130624,20130706,20130701,16562,1,98,10,SO60777,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
234,20130624,20130706,20130701,16562,1,98,10,SO60777,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
541,20130624,20130706,20130701,26804,1,100,4,SO60778,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
530,20130624,20130706,20130701,26804,1,100,4,SO60778,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
480,20130624,20130706,20130701,26804,1,100,4,SO60778,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
484,20130624,20130706,20130701,26804,1,100,4,SO60778,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
528,20130624,20130706,20130701,11203,1,19,6,SO60779,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
535,20130624,20130706,20130701,11203,1,19,6,SO60779,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
480,20130624,20130706,20130701,11203,2,19,6,SO60779,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
483,20130624,20130706,20130701,11203,1,19,6,SO60779,4,1,1,120,120,0,0,44.88,44.88,120,9.6,3,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
467,20130624,20130706,20130701,19801,1,19,6,SO60780,1,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
540,20130624,20130706,20130701,19801,1,19,6,SO60780,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
529,20130624,20130706,20130701,25069,1,100,1,SO60781,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
540,20130624,20130706,20130701,25069,1,100,1,SO60781,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
217,20130624,20130706,20130701,25069,1,100,1,SO60781,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
540,20130624,20130706,20130701,24262,1,100,4,SO60782,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
529,20130624,20130706,20130701,24262,1,100,4,SO60782,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
480,20130624,20130706,20130701,24262,1,100,4,SO60782,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
536,20130624,20130706,20130701,23065,1,100,1,SO60783,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
528,20130624,20130706,20130701,23065,1,100,1,SO60783,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
222,20130624,20130706,20130701,23065,1,100,1,SO60783,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NA,NA,2013-06-24T00:00:00.0000000,2013-07-06T00:00:00.0000000,2013-07-01T00:00:00.0000000
